id,limma_pvalue,mu_hat,se_hat,residual_dof
R03746,0.41055057277801976,-0.06810963876596092,0.07820677813809333,11
R03747,0.26094077686720085,-0.08967478418958198,0.07098013242326012,11
R03748,0.14412075730631727,0.1598327692745142,0.12223321136633213,11
R03749,0.8710302422648512,-0.01796970772741105,0.1288008303442586,11
R03750,0.6800082339401851,-0.03225554330998418,0.06986348852307622,11
R03751,0.5718920009583708,0.055672457490370135,0.10774552148146507,11
R03752,0.11684335776186713,-0.14615905293687442,0.09419627209709014,11
R03753,0.4191315859651905,0.0546955089444797,0.04331240664680144,11
R03754,0.009096326495729251,0.21000662427034977,0.0611259220237157,11
R03755,0.1275139283159358,0.15400256481115748,0.1080232029289351,11
R03756,0.42066959203585474,-0.062482251745742484,0.06760714664560631,11
R03757,0.7775956856383954,0.021527496811255636,0.06574672982035237,11
R03758,0.5965191574012159,-0.04865089128499978,0.09619443348782532,11
R03759,0.8805211049995794,0.009343053376034588,0.025254043742331297,11
R03760,0.31207929855884403,-0.08091470066264406,0.07202925117627744,11
R03761,0.40392962346208716,0.06893840155879996,0.07783719150681359,11
R03762,0.8902144516471904,0.011477397335804915,0.08025346855751268,11
R03763,0.44701496462358237,0.07395754908742971,0.10509653367175383,11
R03764,0.6807472491136978,0.0400174524600577,0.10592120905831293,11
R03765,0.5907645268292985,-0.05470334052137339,0.11335401005437062,11
R03766,0.5393220604530526,0.06056189221455986,0.10792648817309615,11
R03767,0.13954729070500174,-0.1512891457992694,0.11056677833591322,11
R03768,0.6503596925392505,-0.04439109032890285,0.10702181228710878,11
R03769,0.8483085130433846,0.01957285056407058,0.11488570898986242,11
R03770,0.25149538925301984,-0.10027971434900983,0.0859761104247034,11
R03771,0.6859511455890925,0.03982017101586659,0.10804335881076348,11
R03772,0.5801116400365236,0.0506470489779163,0.09551653459784781,11
R03773,0.3995669660709935,-0.06622476111877725,0.06966366583826436,11
R03774,0.051594065585427416,0.20513145609884362,0.11214807171792383,11
R03775,0.45989823678423825,-0.06124807401020068,0.07868694718734971,11
R03776,0.8262780858724097,-0.020768311602349262,0.10153783018255685,11
R03777,0.5109067175388102,0.058381362138535224,0.0902374910657298,11
R03778,0.15469733108166211,-0.2047035829991,0.17549401095891354,11
R03779,0.07199936408603407,-0.20310310601050846,0.1253923568810949,11
R03780,0.1198392670223157,-0.6080254712179514,0.5173805009554259,11
R03781,0.7264832561145912,0.025449688314252438,0.05772881749681817,11
R03782,0.04780814637034584,-0.18573364314122143,0.09239972326491734,11
R03783,0.24757106170235954,0.08905650520868552,0.06498457098558459,11
R03784,0.4740442629443312,0.08502473808157006,0.14073439405110227,11
R03785,0.33727045471378914,-0.08791418528010692,0.09442402473034732,11
R03786,0.012873532663755655,0.2207948140122777,0.07866061598134845,11
R03787,0.4308665283668631,0.055327876669553924,0.050395583885301,11
R03788,0.047411800495759916,0.1780902223387888,0.08516876393049716,11
R03789,0.19261690006132826,-0.13516331434389728,0.1138205346025788,11
R03790,0.4035721552076955,-0.07142835585345038,0.08352600329851544,11
R03791,0.798689689236125,0.021439960437729298,0.08195567395056895,11
R03792,0.9997484060594498,2.0592753671992886e-5,0.03748537359469024,11
R03793,0.9806525375338757,-0.0021347792369722563,0.0896436502033649,11
R03794,0.7978793058156433,0.020553563139389695,0.0743522386403838,11
R03795,0.07819138052036317,0.15685522541244243,0.08541964261258138,11
R03796,0.9306820351810887,0.008933999606459896,0.11558536957190522,11
R03797,0.3171964864651883,0.08775874477233038,0.08713742900385633,11
R03798,0.7874233693670631,0.023061472121787656,0.08475709765412132,11
R03799,0.2873099014731594,0.09549871458921401,0.09060676242334793,11
R03800,0.8224611667465406,0.023559981895710697,0.11935492452874569,11
R03801,0.8911299377636226,0.01070386125549913,0.07015728062099154,11
R03802,0.002366359525385934,0.32741733895649616,0.10425683961036374,11
R03803,0.5831319096713032,0.053689781656998094,0.10664035079815133,11
R03804,0.3856107260867637,-0.0811519838299036,0.09819665579548778,11
R03805,0.7222830087673109,0.025375706854860666,0.05441584408896909,11
R03806,0.8735732268780312,0.013081223511914786,0.07837603821791861,11
R03807,0.5681475775825204,-0.05379347884156033,0.10030889216509874,11
R03808,0.010068266584579657,0.29869456007874984,0.1228849233306017,11
R03809,0.7867796026759698,-0.024311502340890363,0.09292687810438327,11
R03810,0.7438532527620556,0.03476795430042205,0.12157625596856383,11
R03811,0.008726792497500075,-0.20183088662763185,0.05307599388486594,11
R03812,0.40423916157662965,-0.11689460118482681,0.1733621934303028,11
R03813,0.7238940985816555,-0.025698692368877674,0.057709366430076146,11
R03814,0.3043448549201988,0.09112752938195659,0.0888542610795982,11
R03815,0.9226996965128484,-0.00735693192031566,0.06500839330054309,11
R03816,0.26988176793561225,0.17987821100542858,0.20596645394574553,11
R03817,0.5735727336893026,0.051073774072994155,0.09404299484467302,11
R03818,0.806384184619052,-0.02213711217004321,0.09376562405465562,11
R03819,0.7775440214451322,0.021343371750066106,0.06426121799400422,11
R03820,0.4684928431355664,-0.04792954941983319,0.038782487037669844,11
R03821,0.5781374157988249,-0.052822779394748935,0.10165397310457559,11
R03822,0.3033919959362243,-0.11138147167787109,0.12256257805521399,11
R03823,0.24956644431733113,0.11376382218740007,0.10624450002601986,11
R03824,0.3026329545951121,0.09144567607493008,0.08883040426969607,11
R03825,0.6922063283700015,-0.04961392860497611,0.15189360838203858,11
R03826,0.3931614074287969,-0.08286262562224123,0.10440812550442007,11
R03827,0.7058888391581883,0.039660627631652706,0.11931909799260433,11
R03828,0.4940753036355666,-0.06355158015969423,0.0976881910730331,11
R03829,0.3389584646613353,-0.08074137794212409,0.08102067608343619,11
R03830,0.7854537117154389,0.017960201913482337,0.03947375911856265,11
R03831,0.8823441911142231,0.011337710456833013,0.06671969255899234,11
R03832,0.874865646787081,-0.012369732165557087,0.07087555532199408,11
R03833,0.8154703171106138,0.015972957213768495,0.046820506499803655,11
R03834,0.18657151714770384,0.10089379635614819,0.06276456638274,11
R03835,0.031898453690700566,-0.24537737292858675,0.12470747336798868,11
R03836,0.11334641663538615,0.12505250508406637,0.06683091632277753,11
R03837,0.20086229123122445,0.11976167826465237,0.09660016359858441,11
R03838,0.6680900563794159,0.0376513076843885,0.08887917105042784,11
R03839,0.6380148180478412,0.03479804071929065,0.060374253265514516,11
R03840,0.955245361150272,0.004326275738837876,0.06780292777649566,11
R03841,0.0579636746509883,-0.15505789594711836,0.070428894481784,11
R03842,0.8678426142034842,-0.013369357355480217,0.074604065074256945,11
R03843,0.27893164599976017,-0.10674716654352208,0.10619097788860371,11
R03844,0.8588713062366109,-0.016962662129403665,0.10293314034447681,11
R03845,0.19241919276060626,-0.10877268367177602,0.0775449831162053,11
R03846,0.9352898341620043,-0.009149492339267646,0.13211016098125342,11
R03847,0.8590862546320485,0.015176414803818778,0.0847640454461695,11
R03848,0.2855594756264236,0.09090210030601029,0.08189772703252284,11
R03849,0.14490724754354745,0.13647170154060262,0.0955992639490713,11
R03850,0.8938844199841238,-0.012000978136770191,0.09320242998780845,11
R03851,0.012396711685437215,0.22177713822455722,0.07837101464308953,11
R03852,0.36726603202384733,0.06574601179927585,0.056691567929132096,11
R03853,0.1132854775982974,0.17018939242349077,0.11825591707651335,11
R03854,0.4252591593576954,0.08446979991525919,0.1196953049061048,11
R03855,0.11655457896915042,-0.1314665855376673,0.07665570487266955,11
R03856,0.9515721723685111,0.005853828194295302,0.10472818788373262,11
R03857,0.6316551683225796,-0.0464121285825402,0.10501884256598289,11
R03858,0.4448021575224069,0.06130437794636632,0.07327568722868844,11
R03859,0.5780424360884078,0.047487592211420376,0.08400777546993421,11
R03860,0.05149066527685848,-0.20207393848608438,0.10949135756477932,11
R03861,0.7124358964101882,-0.028129704705215273,0.06585853994337114,11
R03862,0.03309018745042151,-0.16536056445592456,0.05962446771708415,11
R03863,1.5736742920622284e-4,-0.4026118868537996,0.09154248804277236,11
R03864,0.37127603514719365,0.06410410421001848,0.05372974032175457,11
R03865,0.7372450239358895,0.023278993671874457,0.049256912249551865,11
R03866,0.4708476280941749,-0.05472808193193954,0.06415361342965782,11
R03867,0.930008424539834,0.0069857847682119265,0.07297129689722202,11
R03868,0.6484367608505617,0.03324143259380667,0.05792143793129836,11
R03869,0.6975091298343059,-0.032789452380563716,0.08236366282374959,11
R03870,0.6773830529855187,-0.03870297405528221,0.09844231856127948,11
R03871,0.7998633198161187,0.019033776708045364,0.06323914721125502,11
R03872,0.8693126114646417,0.012579331826802596,0.06637756664922032,11
R03873,0.37946786764573726,-0.07425282054744768,0.08139300341061989,11
R03874,0.7500372152662601,0.03059010485793821,0.10388349195248144,11
R03875,0.4493119045177386,-0.07254067908500941,0.10270153067627627,11
R03876,0.6757530218496679,0.08048095718798026,0.2519083601344162,11
R03877,0.763778131269431,-0.028647842847046745,0.10269144837152058,11
R03878,0.21645610160572815,0.12807724599930032,0.11397320970695023,11
R03879,0.3212029456897518,-0.0810097461132017,0.07540401418858372,11
R03880,0.6214573957188358,0.050228553150611525,0.11343181712288233,11
R03881,0.028144553928464187,0.1946521833737732,0.08125251924068803,11
R03882,0.8971467462412334,0.009385802822616177,0.05759972075905754,11
R03883,0.5648742258224326,-0.0480156918623584,0.08016797283439771,11
R03884,0.151515671997072,-0.13454470718584335,0.09607970627479825,11
R03885,0.1388844439355759,0.10974760295928539,0.056729753572241345,11
R03886,0.09451918448947609,0.14745997910942146,0.08443027796774975,11
R03887,0.19270889710473688,0.09652957773600333,0.05764979007877286,11
R03888,0.7983779195673442,-0.024371412694894328,0.10288324269149218,11
R03889,0.787316306608788,-0.022931525471162003,0.08374615256232977,11
R03890,0.46739445577536076,0.06449553771634688,0.08994765498894843,11
R03891,0.486007906248649,-0.0508345192446034,0.05748713868539131,11
R03892,0.9109835615993676,-0.011620902070330077,0.11766583120529508,11
R03893,0.23065772615841484,0.12559111128152425,0.11608284966842877,11
R03894,0.6372296429212758,0.03753680407756247,0.0726843145637078,11
R03895,0.8447964821856574,0.017269194763636437,0.08991732545449942,11
R03896,0.5405918949097379,-0.06323739884119983,0.11590134639095635,11
R03897,0.6975858224842311,-0.03653456934270761,0.10025770934569193,11
R03898,0.0630193417115727,0.16943988944833194,0.08851028005946675,11
R03899,0.3074740234016546,-0.08604861350877217,0.08053680740844743,11
R03900,0.04824773798990314,-0.17950469582111933,0.08714114239966106,11
R03901,0.011507206581251076,-0.20151528776959948,0.06039067844225079,11
R03902,0.04588289301707312,0.15810459772369392,0.06425049197047537,11
R03903,0.1928299765520939,-0.1033416583436638,0.06925564404930575,11
R03904,0.284776272864167,-0.08431261703871813,0.06923717071247036,11
R03905,0.34961857044130773,0.0889332001606202,0.10069034137501572,11
R03906,0.7013015477140738,-0.02394563135952949,0.026073887935244268,11
R03907,0.19866166764432364,0.1068330918997911,0.07697725325759278,11
R03908,0.4672177484630521,0.058217023108511026,0.07307008983283482,11
R03909,0.8713152955532398,-0.017550806092179298,0.12496181576792526,11
R03910,0.7654645429130619,0.02652812723416272,0.09114174204871024,11
R03911,0.9338498298756939,0.0068454267883575745,0.07893737510258117,11
R03912,0.42527591390318376,-0.06554775642691987,0.07718764741107177,11
R03913,0.03529069496958309,-0.22916116233576006,0.11640565345278887,11
R03914,0.9837420414983371,0.0019964363022438977,0.10749634199397078,11
R03915,0.5317764674629698,-0.04620928558834237,0.05987900044863807,11
R03916,0.8629191420005112,0.01725971644347068,0.11087264347760455,11
R03917,0.015786652695694847,-0.17760216776574284,0.04721999705489071,11
R03918,0.22294883882294794,-0.10305004283851943,0.08012637522452817,11
R03919,0.5443719764805899,0.04674059896052619,0.06710884451524188,11
R03920,0.1349966656472331,0.12183241606478824,0.07261439285118756,11
R03921,0.8147650432310171,-0.019019129804016335,0.07625088332652116,11
R03922,0.5979859979645475,-0.05059354311907786,0.10340904404231081,11
R03923,0.9965262017465646,3.491319383681485e-4,0.07434178496245218,11
R03924,0.9307532436471099,0.008491321309067292,0.10704008501160484,11
R03925,0.225414835510579,0.09229784700093012,0.0627664378353342,11
R03926,0.028390277108931983,-0.2844103990416799,0.14768342691088188,11
R03927,0.9410251932102354,-0.007151290122700189,0.10520833765142033,11
R03928,0.7722199492313332,0.024141182642448078,0.08061419363219832,11
R03929,0.7806866185534087,-0.026128533841392895,0.10009054007093608,11
R03930,0.8261489598044218,0.0200381720440955,0.09544735331143182,11
R03931,0.04816766097432891,-0.16865216128431215,0.07685208985014463,11
R03932,0.6371710414500695,0.03047754771158288,0.034539686923745094,11
R03933,0.07750282391117616,-0.14612785035775702,0.07338630899344954,11
R03934,0.4092624299102251,-0.06496541112448523,0.06995840367431984,11
R03935,0.41308778215912656,0.09059088616069098,0.1274121392068933,11
R03936,0.8820117096023522,0.013332364131932376,0.09293737892117612,11
R03937,0.48665674294312433,0.05359141436415838,0.06674006383619728,11
R03938,0.21446470381796243,-0.12403104922741015,0.10769962477851411,11
R03939,0.29232024787110666,-0.09484777365057903,0.09123737431015058,11
R03940,0.008296749366529393,0.2687681002683874,0.09964248509675872,11
R03941,0.902693311335617,0.011929981543496643,0.10678551515936477,11
R03942,0.18876267395434565,-0.11179771711352739,0.08063476749798691,11
R03943,0.13447112910743547,0.11943738725464778,0.06909132104800361,11
R03944,0.5983646885371403,0.05526851702321828,0.11875139285213905,11
R03945,0.31419125307612716,0.08256105512271002,0.07608325735711759,11
R03946,0.13020734687051919,0.15382713018665994,0.10909587735085485,11
R03947,0.9910521850356204,-0.0010469811314067943,0.09937708137983357,11
R03948,0.5699925169240971,-0.04476542879310956,0.070827530893079,11
R03949,0.8466460888579851,0.01552130066022197,0.0744008747309272,11
R03950,0.7253590107149326,-0.033808417496389784,0.10422421473368024,11
R03951,0.3437624158089887,-0.08809886443347933,0.09705036353459491,11
R03952,0.810070574602214,-0.01784091773472691,0.061331491666835214,11
R03953,0.8421248637167109,0.013155974169605258,0.039796349017046664,11
R03954,0.4320000138117688,0.07466848580896913,0.10110584263777653,11
R03955,0.27321764574533824,-0.09580376493420864,0.08618043535900345,11
R03956,0.2872498806056121,-0.09144165374993579,0.08345792227488455,11
R03957,0.7147769842041716,-0.035625581907675376,0.10638222357815211,11
R03958,0.7077977239463902,-0.035757991082590646,0.1027232741857563,11
R03959,0.7053555541012488,-0.02610624787022138,0.04827523869824434,11
R03960,0.22814720267200514,-0.1200142754966653,0.10732076285966104,11
R03961,0.40355496441678385,-0.07822265601504695,0.09850522924280515,11
R03962,0.5365088601186006,-0.05807213681300173,0.09967687707615805,11
R03963,0.8415806153837718,-0.019329660932330375,0.10522080639060162,11
R03964,0.9526971440035118,-0.004647161420345377,0.07048046364286253,11
R03965,0.18083028084568137,0.13396518190461384,0.10751880323661554,11
R03966,0.9234455797004499,-0.008316675622343131,0.0868366042992195,11
R03967,0.5176932861794321,0.04470800276973446,0.04783504460154336,11
R03968,0.9288458657029377,-0.008724660654281347,0.10701655934128373,11
R03969,0.1815678710955745,-0.14807183330205098,0.1252591029696746,11
R03970,0.1475081863513951,-0.10510873504052635,0.05309628080346352,11
R03971,0.2518581632687003,-0.09536203497481563,0.07786332173289852,11
R03972,0.2463439585030938,0.10272756047524013,0.08809104004480207,11
R03973,0.6575531199662354,-0.04023019467528084,0.09428561497667777,11
R03974,0.6590939063040768,0.04484919719958431,0.11343050472752009,11
R03975,0.2231150378236761,-0.08435831365215767,0.04577105751230744,11
R03976,0.8523583932086202,-0.018621144471406437,0.1110179260847551,11
R03977,0.8597584339579235,-0.015937962472497656,0.09361368750471026,11
R03978,0.7052055057555753,0.03074959923907753,0.07628654104948634,11
R03979,0.08691069806907034,-0.1951108397075625,0.12777467333224005,11
R03980,0.7839392033221576,0.022572974950906287,0.07851235317701571,11
R03981,0.6777155215072403,0.03304903022584822,0.0726283088236524,11
R03982,0.10766186429918734,-0.13631608868880754,0.07828294240926037,11
R03983,0.2369898120849699,0.14286156509762477,0.14195332296379465,11
R03984,0.35366506562028044,0.06951175528386049,0.06132445128757562,11
R03985,0.10232101648240793,-0.14436193934453823,0.0850027568302078,11
R03986,0.0040374502199575744,0.3671127580948887,0.13643634555994805,11
R03987,0.4882375427038165,0.0673663533497429,0.10517642176115126,11
R03988,0.3069719817413117,0.08071363834386029,0.06982632164778281,11
R03989,0.08447041478374778,0.1252683804119992,0.05125990090914111,11
R03990,0.05306550226106433,-0.16095947277590023,0.07299043077072018,11
R03991,0.40340772659003565,-0.07746790681813119,0.09683901587810564,11
R03992,0.9952722167015404,6.093233317146984e-4,0.11581491985482807,11
R03993,0.8968954713309356,-0.012289342140511488,0.10197338207567856,11
R03994,0.048813421960657265,0.1720678171691982,0.08065630370959617,11
R03995,0.20773447585158406,0.0912635688775319,0.05388401326544229,11
R03996,0.5217585113065445,0.05004701053878179,0.06920999872086622,11
R03997,0.8166539569462892,-0.02863205547032601,0.1492502663574909,11
R03998,0.347014664484839,-0.08974131943538001,0.10128144000196955,11
R03999,0.42717306862981685,0.0578765444979322,0.0569961019829758,11
R04000,0.7586606305114181,-0.02226564241446851,0.05710608130089715,11
R04001,0.26743554447082035,0.10671464942385032,0.10198255595373854,11
R04002,0.13326857041229664,0.24157290995745076,0.1999188875814221,11
R04003,0.9651240383871531,-0.004345314136882663,0.10992558610015024,11
R04004,0.8829368736060097,0.010511203770089475,0.05460264636195904,11
R04005,0.9093567783567336,0.009976155496767945,0.08886366846166006,11
R04006,0.38689371660331384,0.08833063037975426,0.11300781425280526,11
R04007,0.6739312037073767,-0.03765087164735812,0.09199648607902586,11
R04008,0.008079913944946516,0.1984278253426863,0.04781674348958762,11
R04009,0.3830353216859569,-0.057613558485676446,0.03795883150433537,11
R04010,0.14918464861698952,0.13410294541712164,0.09454024142034959,11
R04011,0.37243243560658623,-0.06577846977395842,0.05869226782141199,11
R04012,0.9852269867545436,0.0015955286960350951,0.08613577875025492,11
R04013,0.6054220355860503,-0.050773235598153714,0.10749121279976576,11
R04014,0.8563445060574956,0.013380061054659942,0.060637533174981134,11
R04015,0.9008994834371833,0.010647980717495745,0.08484470734012003,11
R04016,0.03526340676637615,0.19506395659827883,0.08924355770713763,11
R04017,0.3545076799305702,-0.06865578539802034,0.05950576911485924,11
R04018,0.31599664738246824,0.07583422067343151,0.06257456247186009,11
R04019,0.09576950502952274,0.16530690140008145,0.10403002349251962,11
R04020,0.04444507253583589,-0.20298866243135533,0.10438209012794517,11
R04021,0.4837750803001404,0.046442275458968896,0.0395298885096958,11
R04022,0.0542658698858728,0.1987499912456405,0.10884158802853373,11
R04023,0.013919994771706218,-0.35010221432379374,0.16301958464618105,11
R04024,0.26254689534158726,-0.08914320007123662,0.07056997227272979,11
R04025,0.593671490489021,0.039912776569523245,0.0621889282612729,11
R04026,0.19646597778956693,-0.0994825745775243,0.06430610436173623,11
R04027,0.06753595377803287,0.13950566506626275,0.05927839616695286,11
R04028,0.26033858132398013,-0.08638886531413748,0.06453309480903835,11
R04029,0.3963578088262866,-0.06311960383540037,0.060412025263001164,11
R04030,0.1753758527313754,0.11127282882135643,0.0746185281848165,11
R04031,0.4133573429718612,0.06971294258238227,0.0830198974000947,11
R04032,0.16764828274086013,0.1309080417307718,0.09825999789299364,11
R04033,0.4451363673700096,-0.08102429030326899,0.12009588489791964,11
R04034,0.10609682505751716,-0.15266916809041295,0.0961329059602444,11
R04035,0.2217000447126477,-0.17992892220320958,0.18193202313625462,11
R04036,0.6162910513996244,-0.04661150161341385,0.09826603925269511,11
R04037,0.917850570558326,0.008171859694114096,0.07233307445652934,11
R04038,0.32961357713269235,-0.10655838958169271,0.12456076138153818,11
R04039,0.0402598819807135,0.17313478172148386,0.07441451789047675,11
R04040,0.8922376298661032,0.010054652235763678,0.061377334945523054,11
R04041,0.4441779792890317,0.06524694397624833,0.08327781318566213,11
R04042,0.6378104589040483,0.041495966130991185,0.08942963191278049,11
R04043,0.36252926895101834,0.07548164481520996,0.07816789300270811,11
R04044,0.10090392298224589,-0.14083202749501897,0.08022265247958096,11
R04045,0.3894899231610701,0.07271341847659353,0.0814771591400646,11
R04046,0.04135244671305016,-0.17843103706222527,0.08034271343342995,11
R04047,0.9268803060615933,-0.008270286492183627,0.09349702450408146,11
R04048,0.6744633112205012,-0.028312155111781416,0.04357774324087944,11
R04049,0.012104960813292555,0.2301460726289589,0.08380419668261983,11
R04050,0.3609577151379707,-0.1139175889953413,0.14932674456487016,11
R04051,0.5495264013058947,-0.05264925125010881,0.08883850078234894,11
R04052,0.04908189722011663,0.1761895624288545,0.08474854803111827,11
R04053,0.48582581278185333,-0.049408290631500054,0.05237003639033337,11
R04054,0.08650388752293062,-0.1456344193447551,0.07802780503685548,11
R04055,0.03390046326293478,-0.21063193832491112,0.10058057957473646,11
R04056,0.8003379540754549,0.01755703396302548,0.049457543894084306,11
R04057,0.48927804029330557,0.06239080694569642,0.09277702911265732,11
R04058,0.2630544541898486,-0.13200020014254166,0.13777044834400812,11
R04059,0.12553368524337846,-0.14312086631495027,0.09481103270022379,11
R04060,0.9071570229550423,-0.008367579124363556,0.05551686101544242,11
R04061,0.9996633371736882,3.3593904788010155e-5,0.07315884104247944,11
R04062,0.3972154656588246,0.07720624012879716,0.0940625622526468,11
R04063,0.747648666127809,0.03341423418392378,0.11732347840957438,11
R04064,0.05473810579357848,0.15067758604783035,0.06324818290706705,11
R04065,0.7232840688815247,0.038450561812053426,0.12516064657070625,11
R04066,0.002154773126511636,-0.25499881574488326,0.06092757510115734,11
R04067,0.4702045923436836,0.06303540928018217,0.08723582008482689,11
R04068,0.038336920261628556,-0.1676275814137403,0.06726981712032858,11
R04069,0.3279290048864014,0.08396716919489429,0.0836172538261583,11
R04070,0.41210413700040827,-0.07857502772414579,0.10235694134758568,11
R04071,0.36650407425493214,0.09396300098889755,0.11617354429169978,11
R04072,0.2577922898506836,-0.09991729184887863,0.0876252783790333,11
R04073,0.9360922541386159,-0.0050604074129831644,0.029454359369182618,11
R04074,0.6700488050449482,-0.05107729444590102,0.14324705422064316,11
R04075,0.036448662908627215,0.25126333695575176,0.13411622289422684,11
R04076,0.22835508417597616,0.10310567319297882,0.08219145275229922,11
R04077,0.06066677923755741,0.17686440859713815,0.09396367364109838,11
R04078,0.20588007653311802,0.0906695338889003,0.051947722518285,11
R04079,0.27746101515736754,-0.09085702361230442,0.07898115720635535,11
R04080,0.028754967993397787,0.19200099463812753,0.0797108631950011,11
R04081,0.4308048153355837,-0.056167058083339404,0.05310263590447326,11
R04082,0.5425835759622681,-0.05056856130488105,0.07936518697903881,11
R04083,0.3327864467544429,0.06739012206819679,0.04794182048901443,11
R04084,0.04623798577418175,-0.16212044158550656,0.06875078520458545,11
R04085,0.9317924736687706,0.007138727419754877,0.08078106136765821,11
R04086,0.8314634309991756,0.020262856050164053,0.10257407835828092,11
R04087,0.3298957837651477,-0.0778057951498407,0.07178329071800567,11
R04088,0.8813449173613631,0.011015990275861934,0.06040552015917994,11
R04089,0.5917948993864033,-0.049703214001869084,0.09760771196109348,11
R04090,0.8815335743220933,0.012009435029666045,0.07510859363556284,11
R04091,0.19534778845825337,0.1049459214386742,0.0727785280797584,11
R04092,0.3164158689048447,-0.08483933561128455,0.08132005420171755,11
R04093,0.7087975839893628,-0.02560257757461686,0.046932338977157755,11
R04094,0.1404999350192404,-0.12513403504169732,0.07943002688953246,11
R04095,0.871388075087323,0.017432015070937737,0.12385237585640467,11
R04096,0.5458974931308498,-0.04789978832384925,0.07181432364492524,11
R04097,0.12497222429370908,-0.17972468483358375,0.13405043110002055,11
R04098,0.12870829045029997,0.12996815087019187,0.08041395462577526,11
R04099,0.5542055689957486,0.04988726523887464,0.0819456200548636,11
R04100,0.26675016179856426,-0.09309356276951619,0.07919906539769439,11
R04101,0.15579770206018023,0.10086470673211968,0.04946057963148534,11
R04102,0.5746656448951364,-0.0437767941443525,0.06915636976940484,11
R04103,0.6357144676735,0.05420207037401599,0.13443555329831938,11
R04104,0.955546568587018,-0.004723237763469648,0.08337416505268373,11
R04105,0.5254391557454071,0.05128611211948188,0.07473122221308552,11
R04106,0.07774543155124308,-0.1438864014184474,0.07097838525447181,11
R04107,0.049110745580506786,-0.14028360787445252,0.04581342322797139,11
R04108,0.5412801636309588,-0.04348145981827756,0.053340256336016974,11
R04109,0.4315029422300951,0.049200208262584935,0.024990498038298854,11
R04110,0.4690494040450206,0.06174741319198919,0.0834183604667691,11
R04111,0.87239815027580625,-0.011657317008970158,0.05751367631497868,11
R04112,0.04089678903527833,-0.20544588474192593,0.10323398701597182,11
R04113,0.011426147612488013,-0.22876638659347653,0.08128792763952854,11
R04114,0.20380369201436788,0.13433002546246722,0.11724925780523926,11
R04115,0.17445864477000683,-0.09379285164533174,0.04443276798855036,11
R04116,0.2316459060664408,0.0877434209615925,0.05643510127925626,11
R04117,0.23808300822319434,-0.11904392655038619,0.10968387304487842,11
R04118,0.34121630037664175,0.06452965723811022,0.04300854101879991,11
R04119,0.07311273108750803,-0.16799028356113624,0.09362780112904544,11
R04120,0.6173529505451159,-0.04050484082368851,0.07565438972723597,11
R04121,0.6127414829417355,-0.05092537062007047,0.11151602836462533,11
R04122,0.9915389973236772,-8.593688727692119e-4,0.07607060660906728,11
R04123,0.059205665053771846,-0.159800625645892,0.07627965449441962,11
R04124,0.37174619052095026,-0.08216366292691434,0.09533384125727094,11
R04125,0.6349875168433565,0.044942746128939594,0.10126612333748528,11
R04126,0.06995251335244715,-0.13158568208387855,0.050586211304766586,11
R04127,0.19785976277991169,0.10138401111513026,0.06802223488681793,11
R04128,0.7113117748084801,0.032327911269047514,0.08810423752106271,11
R04129,0.9811820572525436,-0.0019511663931157629,0.07944453282713007,11
R04130,0.020312894577162947,0.18178376543464028,0.05946281729031976,11
R04131,0.11469714401333203,-0.14498102278105685,0.09182812202986433,11
R04132,0.6497791470592984,-0.03812657664509987,0.08149011006515576,11
R04133,0.22912564072226255,0.1865391606658646,0.19370150750152887,11
R04134,0.10709594272610101,-0.11822612503228996,0.05397675162236187,11
R04135,0.6659775963349179,0.030218499284351,0.05072810254425369,11
R04136,0.4037571339274665,-0.06132100755803644,0.05817985924817239,11
R04137,0.7650774496446204,-0.03487303765438959,0.13839566962085997,11
R04138,0.474977174368034,0.0696069439247226,0.10553267715417125,11
R04139,0.23830093198531255,0.08840540735210195,0.060287301300727174,11
R04140,0.8288017272295706,-0.017394494515816695,0.07476368478001807,11
R04141,0.6762151451837182,0.03426057466892503,0.0777372477296607,11
R04142,0.34421473635750455,0.07716844976738431,0.07542020310698491,11
R04143,0.19958769232706083,0.13285080932391163,0.11364035174689104,11
R04144,0.8482449706708528,-0.017908469053398456,0.09971157616181177,11
R04145,0.0870142399498434,0.16466554828277583,0.09853483041465698,11
R04146,0.1506496030635099,-0.11607361160601556,0.07142574500210677,11
R04147,0.20702056907787655,0.11580853761724545,0.09338317333532282,11
R04148,0.08752807348406298,-0.16453672975600517,0.09869449016989805,11
R04149,0.7156645899441332,0.02857480266918715,0.07044975431541702,11
R04150,0.703321491329322,-0.059007281092509835,0.1970243778072409,11
R04151,0.7779112500835768,-0.020827290873974374,0.06038812699836601,11
R04152,0.3165208641395666,0.08495672520283176,0.08158301845209019,11
R04153,0.9552875304676076,-0.005281089947135399,0.10085469732241359,11
R04154,0.3043827690205725,0.10741284266556243,0.11655698796325606,11
R04155,0.19457610118884136,0.11316967933716952,0.08486641787815954,11
R04156,0.2059769435158687,0.11140289052056974,0.08660581541491598,11
R04157,1.8942806839512453e-4,1.0761613858438435,0.32378055207273965,11
R04158,0.9958413176563048,4.5026338129418135e-4,0.08655129051248682,11
R04159,0.23984291306890457,-0.07805669570832195,0.0375366138065862,11
R04160,0.6565849772359948,-0.03752678611280127,0.08234939558616561,11
R04161,0.7547468142778613,-0.031592689837135035,0.11273254269056428,11
R04162,0.5702622809595788,0.04452375935396791,0.07004726312992735,11
